,Grupo,Id_Animal,Num_Lac,Dias_Lac,Pico,Hora_S1,Hora_S2,Hora_S3,Durac_S1,Durac_S2,Durac_S3,Prod_S1,Prod_S2,Prod_S3,Hora_S1_ont,Hora_S2_ont,Hora_S3_ont,Dura_S1_ont,Dura_S2_ont,Dura_S3_ont,Prod_S1_ont,Prod_S2_ont,Prod_S3_ont,Data
37,3,4551.0,1.0,119.0,24.87667,2017-09-04 09:00:00,2017-09-04 16:00:00,,1902-01-22 00:00:00,1901-04-22 00:00:00,,13.59,7.22,,2017-09-03 08:30:00,2017-09-03 16:00:00,,1902-02-15 00:00:00,1901-04-06 00:00:00,,13.25,7.8,,04/09/2017
38,3,4525.0,1.0,119.0,18.93667,2017-09-04 09:00:00,2017-09-04 16:00:00,,1901-03-24 00:00:00,1900-10-07 00:00:00,,9.02,4.92,,2017-09-03 09:00:00,2017-09-03 16:00:00,,1902-04-12 00:00:00,1901-03-14 00:00:00,,7.99,4.29,,04/09/2017
39,3,4535.0,1.0,119.0,12.3,2017-09-04 09:00:00,2017-09-04 16:00:00,,1901-08-17 00:00:00,1900-12-11 00:00:00,,20.01,4.82,,2017-09-03 09:00:00,2017-09-03 16:00:00,,1901-07-21 00:00:00,1901-02-20 00:00:00,,20.01,5.12,,04/09/2017
40,3,4066.0,1.0,122.0,20.95,2017-09-04 09:00:00,2017-09-04 16:00:00,,1902-02-03 00:00:00,1901-07-27 00:00:00,,7.42,6.89,,2017-09-03 08:30:00,2017-09-03 16:00:00,,1902-05-19 00:00:00,1901-10-21 00:00:00,,7.42,6.85,,04/09/2017
41,4,5407.0,1.0,123.0,22.236,2017-09-04 09:00:00,2017-09-04 16:30:00,,1901-11-04 00:00:00,1901-04-11 00:00:00,,13.75,7.58,,2017-09-03 09:30:00,2017-09-03 16:30:00,,1901-10-17 00:00:00,1901-03-05 00:00:00,,8.36,7.55,,04/09/2017
42,4,4587.0,1.0,127.0,24.62,,2017-09-04 16:30:00,,,1901-03-05 00:00:00,,,4.3,,,,,,,,,,,04/09/2017
43,4,4573.0,1.0,122.0,7.715,,,,,,,,,,,,,,,,,,,04/09/2017
44,4,4581.0,1.0,124.0,25.372,2017-09-04 09:00:00,2017-09-04 16:30:00,,1903-09-02 00:00:00,1904-03-28 00:00:00,,11.29,7.89,,2017-09-03 09:00:00,,,1902-04-28 00:00:00,,,11.93,,,04/09/2017
45,4,4583.0,1.0,125.0,18.58333,2017-09-04 09:00:00,2017-09-04 16:30:00,,1901-11-02 00:00:00,1900-11-26 00:00:00,,10.34,3.72,,2017-09-03 09:00:00,2017-09-03 16:30:00,,1901-10-09 00:00:00,1901-05-23 00:00:00,,8.53,4.44,,04/09/2017
46,4,4546.0,1.0,124.0,22.986,2017-09-04 09:00:00,,,1902-10-07 00:00:00,,,13.38,,,2017-09-03 09:30:00,,,1902-11-17 00:00:00,,,21.25,,,04/09/2017
47,4,4548.0,1.0,124.0,26.71,2017-09-04 09:00:00,2017-09-04 16:30:00,,1902-05-15 00:00:00,1901-06-26 00:00:00,,16.0,9.8,,2017-09-03 09:30:00,2017-09-03 16:30:00,,1902-01-24 00:00:00,1901-05-11 00:00:00,,24.65,9.41,,04/09/2017
48,4,4550.0,1.0,123.0,24.08714,2017-09-04 09:00:00,2017-09-04 16:30:00,,1901-09-04 00:00:00,1901-01-27 00:00:00,,11.8,5.39,,2017-09-03 09:30:00,2017-09-03 16:30:00,,1901-12-29 00:00:00,1901-05-19 00:00:00,,23.11,5.17,,04/09/2017
49,4,4065.0,1.0,127.0,5.29,2017-09-04 09:00:00,2017-09-04 16:30:00,,1900-09-04 00:00:00,1900-08-10 00:00:00,,7.42,3.67,,2017-09-03 09:00:00,,,1900-09-13 00:00:00,,,8.03,,,04/09/2017
50,5,5408.0,1.0,111.0,25.975,2017-09-04 09:30:00,2017-09-04 16:30:00,,1901-11-26 00:00:00,1901-02-18 00:00:00,,12.41,13.17,,2017-09-03 09:30:00,2017-09-03 16:30:00,,1901-09-17 00:00:00,1901-04-06 00:00:00,,9.51,6.87,,04/09/2017
51,5,4584.0,1.0,69.0,,2017-09-04 09:30:00,2017-09-04 16:30:00,,1902-06-12 00:00:00,1901-11-15 00:00:00,,12.17,7.1,,2017-09-03 09:30:00,2017-09-03 16:30:00,,1901-12-21 00:00:00,1902-01-06 00:00:00,,11.61,6.86,,04/09/2017
52,5,4554.0,1.0,98.0,,,2017-09-04 16:30:00,,,1901-10-04 00:00:00,,,9.56,,,,,,,,,,,04/09/2017
53,5,4572.0,1.0,75.0,,2017-09-04 09:30:00,2017-09-04 16:30:00,,1902-05-29 00:00:00,1901-10-08 00:00:00,,9.01,5.09,,2017-09-03 09:30:00,2017-09-03 16:30:00,,1900-10-01 00:00:00,1901-03-03 00:00:00,,8.01,5.21,,04/09/2017
54,5,4544.0,1.0,77.0,,2017-09-04 09:30:00,2017-09-04 16:30:00,,1901-10-28 00:00:00,1901-07-02 00:00:00,,8.87,4.89,,,2017-09-03 16:30:00,,,1901-07-06 00:00:00,,,4.6,,04/09/2017
55,6,4426.0,2.0,66.0,,,,,,,,,,,,,,,,,,,,04/09/2017
56,6,2648.0,1.0,142.0,,,,,,,,,,,,,,,,,,,,04/09/2017
57,6,4475.0,1.0,132.0,,,,,,,,,,,,,,,,,,,,04/09/2017
58,6,4477.0,2.0,150.0,,,,,,,,,,,,,,,,,,,,04/09/2017
59,6,4465.0,2.0,146.0,,,,,,,,,,,,,,,,,,,,04/09/2017
60,6,3530.0,1.0,129.0,22.58,,,,,,,,,,,,,,,,,,,04/09/2017
61,6,3458.0,1.0,149.0,,,,,,,,,,,,,,,,,,,,04/09/2017
62,6,3437.0,1.0,150.0,20.47,,,,,,,,,,,,,,,,,,,04/09/2017
63,6,2560.0,2.0,152.0,,,,,,,,,,,,,,,,,,,,04/09/2017
64,6,2416.0,2.0,133.0,,,,,,,,,,,,,,,,,,,,04/09/2017
65,7,3785.0,1.0,143.0,25.41,,,,,,,,,,,,,,,,,,,04/09/2017
66,7,2710.0,1.0,140.0,,,,,,,,,,,,,,,,,,,,04/09/2017
67,7,3600.0,1.0,150.0,,,,,,,,,,,,,,,,,,,,04/09/2017
68,7,3644.0,1.0,146.0,,,,,,,,,,,,,,,,,,,,04/09/2017
69,7,4453.0,2.0,144.0,,,,,,,,,,,,,,,,,,,,04/09/2017
70,7,3538.0,8.0,150.0,,,,,,,,,,,,,,,,,,,,04/09/2017
71,7,3460.0,1.0,147.0,,,,,,,,,,,,,,,,,,,,04/09/2017
72,7,2483.0,2.0,145.0,,,,,,,,,,,,,,,,,,,,04/09/2017
73,7,2431.0,1.0,151.0,24.81,,,,,,,,,,,,,,,,,,,04/09/2017
74,74,74.0,1.2972972972973,121.635135135135,20.71984,,,,,,,533.0,302.81,,,,,,,,522.58,265.31,,04/09/2017
75,[Número do grupo] < '8',,,,,,,,,,,,,,,,,,,,,,,04/09/2017
0,,4426.0,2.0,91.0,,,,,,,,,,,,,,,,,,,,01/09/2017
1,,2646.0,1.0,491.0,11.24,,,,,,,,,,,,,,,,,,,01/09/2017
2,1,3652.0,2.0,91.0,,2017-09-01 08:00:00,2017-09-01 15:30:00,,1901-02-09 00:00:00,1900-10-16 00:00:00,,12.73,6.8,,2017-08-31 08:00:00,2017-08-31 15:30:00,,1901-03-10 00:00:00,1900-09-22 00:00:00,,12.81,6.44,,01/09/2017
3,1,653.0,2.0,126.0,,2017-09-01 08:00:00,2017-09-01 15:30:00,,1901-04-28 00:00:00,1900-11-03 00:00:00,,15.84,7.88,,2017-08-31 08:00:00,2017-08-31 15:30:00,,1901-06-25 00:00:00,1900-08-30 00:00:00,,14.99,7.88,,01/09/2017
4,1,2623.0,1.0,92.0,,2017-09-01 08:00:00,2017-09-01 15:30:00,,1901-04-14 00:00:00,1900-11-20 00:00:00,,13.81,7.66,,2017-08-31 08:00:00,2017-08-31 16:00:00,,1901-02-07 00:00:00,1900-12-15 00:00:00,,12.74,8.14,,01/09/2017
5,1,2624.0,2.0,110.0,,2017-09-01 08:00:00,2017-09-01 15:30:00,,1902-01-06 00:00:00,1901-07-20 00:00:00,,12.63,10.54,,2017-08-31 08:00:00,2017-08-31 16:00:00,,1902-02-10 00:00:00,1901-09-24 00:00:00,,13.41,9.9,,01/09/2017
6,1,2662.0,2.0,139.0,,2017-09-01 09:30:00,,,1901-04-30 00:00:00,,,13.64,,,2017-08-31 09:30:00,,,1901-04-16 00:00:00,,,12.71,,,01/09/2017
7,1,4588.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,01/09/2017
8,1,4549.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,01/09/2017
9,1,4498.0,1.0,86.0,,2017-09-01 08:00:00,2017-09-01 15:30:00,,1900-10-08 00:00:00,1902-01-18 00:00:00,,14.82,6.33,,2017-08-31 07:30:00,2017-08-31 15:30:00,,1901-03-12 00:00:00,1902-07-30 00:00:00,,14.19,6.33,,01/09/2017
10,1,4448.0,1.0,151.0,,2017-09-01 08:00:00,2017-09-01 15:30:00,,1901-11-02 00:00:00,1901-02-21 00:00:00,,13.08,6.76,,2017-08-31 08:00:00,2017-08-31 15:30:00,,1901-10-01 00:00:00,1901-03-19 00:00:00,,12.42,6.97,,01/09/2017
11,1,4412.0,2.0,89.0,,2017-09-01 08:00:00,2017-09-01 15:30:00,,1901-01-24 00:00:00,1900-09-25 00:00:00,,10.35,5.12,,2017-08-31 08:00:00,2017-08-31 15:30:00,,1902-03-12 00:00:00,1900-09-21 00:00:00,,9.7,4.96,,01/09/2017
12,1,4421.0,1.0,118.0,,2017-09-01 09:30:00,,,1901-06-04 00:00:00,,,8.47,,,2017-08-31 09:30:00,,,1901-12-24 00:00:00,,,8.34,,,01/09/2017
13,1,4021.0,2.0,96.0,,2017-09-01 08:00:00,2017-09-01 15:30:00,,1901-04-03 00:00:00,1900-12-13 00:00:00,,13.01,5.35,,2017-08-31 08:00:00,2017-08-31 16:00:00,,1901-03-01 00:00:00,1900-09-11 00:00:00,,12.54,5.69,,01/09/2017
14,1,3579.0,1.0,81.0,,2017-09-01 08:00:00,2017-09-01 15:30:00,,1901-03-08 00:00:00,1901-01-16 00:00:00,,12.25,7.14,,2017-08-31 08:00:00,2017-08-31 15:30:00,,1902-04-24 00:00:00,1900-12-10 00:00:00,,12.81,7.14,,01/09/2017
15,1,3527.0,1.0,100.0,,,,,,,,,,,,,,,,,,,,01/09/2017
16,1,3500.0,2.0,97.0,,2017-09-01 08:00:00,2017-09-01 15:30:00,,1901-02-04 00:00:00,1900-09-28 00:00:00,,13.9,6.35,,2017-08-31 08:00:00,2017-08-31 16:00:00,,1901-01-21 00:00:00,1900-09-27 00:00:00,,13.26,6.22,,01/09/2017
17,1,3475.0,1.0,108.0,,2017-09-01 08:00:00,2017-09-01 15:30:00,,1900-10-25 00:00:00,1900-09-28 00:00:00,,13.85,6.85,,2017-08-31 08:00:00,2017-08-31 15:30:00,,1901-03-25 00:00:00,1900-10-15 00:00:00,,13.72,6.96,,01/09/2017
18,1,3424.0,1.0,105.0,,2017-09-01 08:00:00,2017-09-01 15:30:00,,1901-09-23 00:00:00,1901-11-17 00:00:00,,6.46,5.6,,2017-08-31 08:00:00,2017-08-31 16:00:00,,1902-04-30 00:00:00,1901-08-11 00:00:00,,9.11,7.06,,01/09/2017
19,1,2581.0,1.0,133.0,,2017-09-01 09:30:00,,,1901-06-27 00:00:00,,,18.57,,,2017-08-31 09:30:00,,,1901-05-18 00:00:00,,,17.78,,,01/09/2017
20,1,2567.0,1.0,98.0,,2017-09-01 08:00:00,2017-09-01 15:30:00,,1901-06-23 00:00:00,1900-09-18 00:00:00,,17.02,8.46,,2017-08-31 07:30:00,2017-08-31 15:30:00,,1901-02-18 00:00:00,1900-09-09 00:00:00,,15.13,7.95,,01/09/2017
21,1,2468.0,2.0,119.0,,2017-09-01 08:00:00,2017-09-01 15:30:00,,1901-02-07 00:00:00,1900-08-04 00:00:00,,12.18,5.71,,2017-08-31 08:00:00,2017-08-31 16:00:00,,1900-12-31 00:00:00,1900-08-29 00:00:00,,9.73,6.0,,01/09/2017
22,1,2406.0,2.0,94.0,,2017-09-01 08:00:00,2017-09-01 15:30:00,,1901-08-25 00:00:00,1900-12-07 00:00:00,,10.48,5.01,,2017-08-31 08:00:00,2017-08-31 16:00:00,,1901-09-30 00:00:00,1900-12-22 00:00:00,,10.57,4.95,,01/09/2017
23,2,5402.0,1.0,115.0,8.565,,,,,,,,,,,,,,,,,,,01/09/2017
24,2,4585.0,1.0,114.0,23.704,2017-09-01 08:30:00,2017-09-01 16:00:00,,1901-06-03 00:00:00,1900-10-18 00:00:00,,12.06,5.97,,2017-08-31 08:30:00,2017-08-31 16:00:00,,1901-09-15 00:00:00,1900-09-10 00:00:00,,11.88,7.47,,01/09/2017
25,2,4586.0,1.0,119.0,12.32,2017-09-01 08:30:00,2017-09-01 16:00:00,,1901-08-12 00:00:00,1901-02-21 00:00:00,,8.31,4.27,,2017-08-31 08:30:00,2017-08-31 16:00:00,,1901-10-29 00:00:00,1901-01-25 00:00:00,,9.17,4.63,,01/09/2017
26,2,4575.0,1.0,112.0,22.07667,2017-09-01 08:30:00,2017-09-01 16:00:00,,1901-12-17 00:00:00,1901-04-25 00:00:00,,12.99,6.55,,2017-08-31 08:30:00,2017-08-31 16:00:00,,1901-11-09 00:00:00,1901-05-20 00:00:00,,13.32,6.9,,01/09/2017
27,2,4577.0,1.0,112.0,9.549999,,,,,,,,,,,,,,,,,,,01/09/2017
28,2,4545.0,1.0,111.0,23.7625,2017-09-01 08:30:00,2017-09-01 16:00:00,,1901-06-12 00:00:00,1901-02-18 00:00:00,,12.5,6.02,,2017-08-31 08:30:00,2017-08-31 16:00:00,,1901-11-22 00:00:00,1901-04-02 00:00:00,,12.32,7.39,,01/09/2017
29,2,4537.0,1.0,112.0,15.822,2017-09-01 08:30:00,2017-09-01 16:00:00,,1900-09-26 00:00:00,1900-07-01 00:00:00,,4.4,2.29,,2017-08-31 08:30:00,2017-08-31 16:00:00,,1900-09-01 00:00:00,1900-09-06 00:00:00,,4.66,2.01,,01/09/2017
30,2,4528.0,1.0,109.0,8.05,2017-09-01 08:30:00,2017-09-01 16:00:00,,1901-04-28 00:00:00,1900-11-25 00:00:00,,6.98,4.34,,2017-08-31 08:30:00,2017-08-31 16:00:00,,1901-07-27 00:00:00,1901-04-05 00:00:00,,7.49,3.43,,01/09/2017
31,2,4536.0,1.0,115.0,24.0,2017-09-01 08:30:00,2017-09-01 16:00:00,,1901-07-16 00:00:00,1901-03-10 00:00:00,,9.61,6.07,,2017-08-31 08:30:00,2017-08-31 16:00:00,,1901-07-05 00:00:00,1901-03-15 00:00:00,,11.09,6.29,,01/09/2017
32,3,5403.0,1.0,117.0,25.92,2017-09-01 08:30:00,2017-09-01 16:00:00,,1901-02-19 00:00:00,1900-12-15 00:00:00,,9.0,7.6,,2017-08-31 08:30:00,2017-08-31 16:30:00,,1902-02-21 00:00:00,1901-05-14 00:00:00,,9.25,8.07,,01/09/2017
33,3,5409.0,1.0,117.0,22.53,2017-09-01 08:30:00,2017-09-01 16:00:00,,1901-06-27 00:00:00,1900-12-07 00:00:00,,10.72,6.17,,2017-08-31 08:30:00,2017-08-31 16:30:00,,1901-09-16 00:00:00,1900-12-03 00:00:00,,10.62,6.03,,01/09/2017
34,3,4582.0,1.0,116.0,22.69667,2017-09-01 08:30:00,2017-09-01 16:00:00,,1901-05-08 00:00:00,1900-12-02 00:00:00,,6.41,4.22,,2017-08-31 08:30:00,2017-08-31 16:00:00,,1901-09-14 00:00:00,1901-04-25 00:00:00,,6.51,5.03,,01/09/2017
35,3,4557.0,1.0,104.0,31.1,2017-09-01 08:30:00,2017-09-01 16:00:00,,1902-02-11 00:00:00,1902-08-22 00:00:00,,12.23,8.41,,2017-08-31 09:00:00,2017-08-31 16:30:00,,1903-09-05 00:00:00,1900-09-04 00:00:00,,23.0,7.14,,01/09/2017
36,3,4560.0,1.0,118.0,48.51,2017-09-01 08:30:00,2017-09-01 16:00:00,,1902-04-27 00:00:00,1901-08-09 00:00:00,,14.5,8.93,,2017-08-31 08:30:00,2017-08-31 16:00:00,,1902-01-23 00:00:00,1902-08-29 00:00:00,,14.72,14.43,,01/09/2017
37,3,4551.0,1.0,116.0,24.87667,2017-09-01 08:30:00,2017-09-01 16:00:00,,1901-09-24 00:00:00,1901-02-02 00:00:00,,13.83,7.18,,2017-08-31 09:00:00,2017-08-31 16:30:00,,1901-11-21 00:00:00,1902-08-14 00:00:00,,7.11,13.38,,01/09/2017
38,3,4525.0,1.0,116.0,18.93667,2017-09-01 08:30:00,2017-09-01 16:00:00,,1901-02-12 00:00:00,1900-10-07 00:00:00,,8.05,3.24,,2017-08-31 08:30:00,2017-08-31 16:30:00,,1901-01-02 00:00:00,1900-09-14 00:00:00,,8.55,4.79,,01/09/2017
39,3,4535.0,1.0,116.0,12.3,2017-09-01 08:30:00,2017-09-01 16:00:00,,1901-08-29 00:00:00,1901-01-29 00:00:00,,8.59,4.76,,2017-08-31 08:30:00,2017-08-31 16:30:00,,1901-09-25 00:00:00,1900-12-14 00:00:00,,9.01,4.08,,01/09/2017
40,3,4066.0,1.0,119.0,20.95,2017-09-01 08:30:00,2017-09-01 16:00:00,,1902-05-07 00:00:00,1902-10-13 00:00:00,,2.4,10.56,,2017-08-31 09:00:00,2017-08-31 16:30:00,,1904-04-30 00:00:00,1901-02-06 00:00:00,,18.26,12.61,,01/09/2017
41,4,5407.0,1.0,120.0,22.236,2017-09-01 09:00:00,2017-09-01 16:30:00,,1901-10-13 00:00:00,1901-01-23 00:00:00,,14.13,7.21,,2017-08-31 09:00:00,2017-08-31 16:30:00,,1901-12-11 00:00:00,1901-02-07 00:00:00,,13.4,7.05,,01/09/2017
42,4,4587.0,1.0,124.0,24.62,,,,,,,,,,,,,,,,,,,01/09/2017
43,4,4573.0,1.0,119.0,7.715,,,,,,,,,,,,,,,,,,,01/09/2017
44,4,4581.0,1.0,121.0,25.372,2017-09-01 09:30:00,2017-09-01 16:30:00,,1900-06-28 00:00:00,1902-04-17 00:00:00,,10.74,8.22,,,2017-08-31 16:30:00,,,1902-12-04 00:00:00,,,8.22,,01/09/2017
45,4,4583.0,1.0,122.0,18.58333,2017-09-01 09:00:00,2017-09-01 16:30:00,,1901-10-19 00:00:00,1901-04-12 00:00:00,,9.52,5.28,,,2017-08-31 16:30:00,,,1901-01-27 00:00:00,,,6.07,,01/09/2017
46,4,4546.0,1.0,121.0,22.986,2017-09-01 09:00:00,2017-09-01 16:30:00,,1902-06-12 00:00:00,1901-08-03 00:00:00,,10.64,8.93,,2017-08-31 09:00:00,2017-08-31 16:30:00,,1902-05-13 00:00:00,1901-06-22 00:00:00,,12.73,6.55,,01/09/2017
47,4,4548.0,1.0,121.0,26.71,2017-09-01 09:00:00,2017-09-01 16:30:00,,1902-07-30 00:00:00,1901-06-16 00:00:00,,15.39,9.36,,2017-08-31 09:00:00,2017-08-31 16:30:00,,1902-07-08 00:00:00,1901-05-27 00:00:00,,16.32,8.22,,01/09/2017
48,4,4550.0,1.0,120.0,24.08714,2017-09-01 09:00:00,2017-09-01 16:30:00,,1901-11-04 00:00:00,1901-02-15 00:00:00,,11.5,4.84,,2017-08-31 09:00:00,2017-08-31 16:30:00,,1902-01-25 00:00:00,1901-02-19 00:00:00,,11.37,5.05,,01/09/2017
49,4,4065.0,1.0,124.0,5.29,2017-09-01 09:00:00,2017-09-01 16:30:00,,1900-09-17 00:00:00,1902-12-05 00:00:00,,7.25,4.15,,,2017-08-31 16:30:00,,,1900-08-04 00:00:00,,,3.62,,01/09/2017
50,5,5408.0,1.0,108.0,25.975,,2017-09-01 16:30:00,,,1900-12-26 00:00:00,,,5.56,,,,,,,,,,,01/09/2017
51,5,4584.0,1.0,66.0,,2017-09-01 09:00:00,2017-09-01 16:30:00,,1902-05-06 00:00:00,1901-09-01 00:00:00,,12.13,5.94,,2017-08-31 09:30:00,2017-08-31 17:00:00,,1903-01-05 00:00:00,1901-11-06 00:00:00,,12.16,7.93,,01/09/2017
52,5,4554.0,1.0,95.0,,,,,,,,,,,2017-08-31 09:30:00,,,1901-05-22 00:00:00,,,7.92,,,01/09/2017
53,5,4572.0,1.0,72.0,,2017-09-01 09:00:00,2017-09-01 16:30:00,,1901-08-28 00:00:00,1901-04-20 00:00:00,,8.9,4.84,,2017-08-31 09:30:00,2017-08-31 17:00:00,,1902-07-12 00:00:00,1901-12-03 00:00:00,,9.34,4.38,,01/09/2017
54,5,4544.0,1.0,74.0,,2017-09-01 09:00:00,2017-09-01 16:30:00,,1902-01-20 00:00:00,1903-06-08 00:00:00,,6.81,7.26,,2017-08-31 09:30:00,2017-08-31 17:00:00,,1901-10-28 00:00:00,1901-11-22 00:00:00,,8.55,4.9,,01/09/2017
55,6,4426.0,2.0,63.0,,,,,,,,,,,,,,,,,,,,01/09/2017
56,6,2648.0,1.0,139.0,,,,,,,,,,,,,,,,,,,,01/09/2017
57,6,4475.0,1.0,129.0,,,,,,,,,,,,,,,,,,,,01/09/2017
58,6,4477.0,2.0,147.0,,,,,,,,,,,,,,,,,,,,01/09/2017
59,6,4465.0,2.0,143.0,,,,,,,,,,,,,,,,,,,,01/09/2017
60,6,3530.0,1.0,126.0,22.58,,,,,,,,,,,,,,,,,,,01/09/2017
61,6,3458.0,1.0,146.0,,,,,,,,,,,,,,,,,,,,01/09/2017
62,6,3437.0,1.0,147.0,20.47,,,,,,,,,,,,,,,,,,,01/09/2017
63,6,2560.0,2.0,149.0,,,,,,,,,,,,,,,,,,,,01/09/2017
64,6,2416.0,2.0,130.0,,,,,,,,,,,,,,,,,,,,01/09/2017
65,7,3785.0,1.0,140.0,25.41,,,,,,,,,,,,,,,,,,,01/09/2017
66,7,2710.0,1.0,137.0,,,,,,,,,,,,,,,,,,,,01/09/2017
67,7,3600.0,1.0,147.0,,,,,,,,,,,,,,,,,,,,01/09/2017
68,7,3644.0,1.0,143.0,,,,,,,,,,,,,,,,,,,,01/09/2017
69,7,4453.0,2.0,141.0,,,,,,,,,,,,,,,,,,,,01/09/2017
70,7,3538.0,8.0,147.0,,,,,,,,,,,,,,,,,,,,01/09/2017
71,7,3460.0,1.0,144.0,,,,,,,,,,,,,,,,,,,,01/09/2017
72,7,2483.0,2.0,142.0,,,,,,,,,,,,,,,,,,,,01/09/2017
73,7,2431.0,1.0,148.0,24.81,,,,,,,,,,,,,,,,,,,01/09/2017
74,74,74.0,1.2972972972973,118.756756756757,20.71984,,,,,,,492.68,269.73,,,,,,,,494.71,278.26,,01/09/2017
75,[Número do grupo] < '8',,,,,,,,,,,,,,,,,,,,,,,01/09/2017
0,,4426.0,2.0,91.0,,,,,,,,,,,,,,,,,,,,02/09/2017
1,,2646.0,1.0,492.0,11.24,,,,,,,,,,,,,,,,,,,02/09/2017
2,1,3652.0,2.0,92.0,,2017-09-02 08:00:00,2017-09-02 15:30:00,,1901-01-30 00:00:00,1900-08-23 00:00:00,,12.49,6.63,,2017-09-01 08:00:00,2017-09-01 15:30:00,,1901-02-09 00:00:00,1900-10-16 00:00:00,,12.73,6.8,,02/09/2017
3,1,653.0,2.0,127.0,,2017-09-02 08:00:00,2017-09-02 15:30:00,,1901-03-10 00:00:00,1900-12-27 00:00:00,,16.06,8.86,,2017-09-01 08:00:00,2017-09-01 15:30:00,,1901-04-28 00:00:00,1900-11-03 00:00:00,,15.84,7.88,,02/09/2017
4,1,2623.0,1.0,93.0,,2017-09-02 08:00:00,2017-09-02 15:30:00,,1901-01-26 00:00:00,1900-11-23 00:00:00,,12.49,8.2,,2017-09-01 08:00:00,2017-09-01 15:30:00,,1901-04-14 00:00:00,1900-11-20 00:00:00,,13.81,7.66,,02/09/2017
5,1,2624.0,2.0,111.0,,2017-09-02 08:00:00,2017-09-02 16:00:00,,1901-12-25 00:00:00,1901-08-26 00:00:00,,13.39,10.95,,2017-09-01 08:00:00,2017-09-01 15:30:00,,1902-01-06 00:00:00,1901-07-20 00:00:00,,12.63,10.54,,02/09/2017
6,1,2662.0,2.0,140.0,,2017-09-02 09:30:00,2017-09-02 17:00:00,,1901-04-28 00:00:00,1901-03-14 00:00:00,,13.12,6.98,,2017-09-01 09:30:00,,,1901-04-30 00:00:00,,,13.64,,,02/09/2017
7,1,4588.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,02/09/2017
8,1,4549.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,02/09/2017
9,1,4498.0,1.0,87.0,,2017-09-02 07:30:00,2017-09-02 15:30:00,,1903-03-27 00:00:00,1902-02-15 00:00:00,,14.07,8.67,,2017-09-01 08:00:00,2017-09-01 15:30:00,,1900-10-08 00:00:00,1902-01-18 00:00:00,,14.82,6.33,,02/09/2017
10,1,4448.0,1.0,152.0,,2017-09-02 07:30:00,2017-09-02 15:30:00,,1901-07-24 00:00:00,1901-02-04 00:00:00,,12.8,6.85,,2017-09-01 08:00:00,2017-09-01 15:30:00,,1901-11-02 00:00:00,1901-02-21 00:00:00,,13.08,6.76,,02/09/2017
11,1,4412.0,2.0,90.0,,2017-09-02 07:30:00,2017-09-02 15:30:00,,1900-12-13 00:00:00,1900-09-19 00:00:00,,10.07,5.0,,2017-09-01 08:00:00,2017-09-01 15:30:00,,1901-01-24 00:00:00,1900-09-25 00:00:00,,10.35,5.12,,02/09/2017
12,1,4421.0,1.0,119.0,,2017-09-02 09:30:00,2017-09-02 17:00:00,,1901-02-18 00:00:00,1900-09-14 00:00:00,,7.97,4.02,,2017-09-01 09:30:00,,,1901-06-04 00:00:00,,,8.47,,,02/09/2017
13,1,4021.0,2.0,97.0,,2017-09-02 08:00:00,2017-09-02 15:30:00,,1901-04-08 00:00:00,1900-09-24 00:00:00,,12.75,5.31,,2017-09-01 08:00:00,2017-09-01 15:30:00,,1901-04-03 00:00:00,1900-12-13 00:00:00,,13.01,5.35,,02/09/2017
14,1,3579.0,1.0,82.0,,2017-09-02 07:30:00,2017-09-02 15:30:00,,1901-06-01 00:00:00,1901-02-01 00:00:00,,12.45,7.28,,2017-09-01 08:00:00,2017-09-01 15:30:00,,1901-03-08 00:00:00,1901-01-16 00:00:00,,12.25,7.14,,02/09/2017
15,1,3527.0,1.0,101.0,,,,,,,,,,,,,,,,,,,,02/09/2017
16,1,3500.0,2.0,98.0,,2017-09-02 08:00:00,2017-09-02 15:30:00,,1900-12-14 00:00:00,1900-08-23 00:00:00,,13.15,6.73,,2017-09-01 08:00:00,2017-09-01 15:30:00,,1901-02-04 00:00:00,1900-09-28 00:00:00,,13.9,6.35,,02/09/2017
17,1,3475.0,1.0,109.0,,2017-09-02 08:00:00,2017-09-02 15:30:00,,1901-08-22 00:00:00,1900-11-01 00:00:00,,14.72,6.95,,2017-09-01 08:00:00,2017-09-01 15:30:00,,1900-10-25 00:00:00,1900-09-28 00:00:00,,13.85,6.85,,02/09/2017
18,1,3424.0,1.0,106.0,,2017-09-02 08:00:00,2017-09-02 16:00:00,,1902-05-04 00:00:00,1901-04-21 00:00:00,,10.68,4.91,,2017-09-01 08:00:00,2017-09-01 15:30:00,,1901-09-23 00:00:00,1901-11-17 00:00:00,,6.46,5.6,,02/09/2017
19,1,2581.0,1.0,134.0,,2017-09-02 09:30:00,2017-09-02 17:00:00,,1901-06-08 00:00:00,1900-12-19 00:00:00,,17.93,8.02,,2017-09-01 09:30:00,,,1901-06-27 00:00:00,,,18.57,,,02/09/2017
20,1,2567.0,1.0,99.0,,2017-09-02 07:30:00,2017-09-02 15:30:00,,1901-04-08 00:00:00,1900-09-09 00:00:00,,15.75,7.85,,2017-09-01 08:00:00,2017-09-01 15:30:00,,1901-06-23 00:00:00,1900-09-18 00:00:00,,17.02,8.46,,02/09/2017
